
Predictions were generated on 27-Apr-2026 at 13:06:40 using OpenFAST, compiled on Mar 13 2026 at 19:00:22 as a 64-bit application using single precision at commit v5.0.0
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: FAST Certification Test #18: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time	ConvIter	ConvError	NumUJac	Q_B1F1	Q_GeAz	Q_TFA1	Q_TSS1	Q_TFA2	Q_TSS2	OoPDefl1	IPDefl1	TwstDefl1	BldPitch1	Azimuth	RotSpeed	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	Spn2MLxb1	Spn2MLyb1	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt
(s)	(-)	(-)	(-)	(m)	(rad)	(m)	(m)	(m)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(rpm)	(rpm)	(m)	(m)	(deg)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)
    1.1938	3.000000	.3521897E-05	.000000	.8158386E-03	6.231873	.000000	.000000	.2527684E-03	.000000	.8168239E-03	.4761138E-15	.000000	.000000	87.05997	12.25246	1188.489	.2527684E-03	.000000	.000000	24.95223	14.43478	1.294213	-3.421590	20.23358	102.5120	48.80722	-.7147844E-03	105.1171	36.19182	1052.268	29.22794	-20.41959	-2918.302	157.1019	1801.528	143.9767	-62.37728	-20.41959	-6325.738	1945.890	-134.5530	143.9369
    1.2000	3.000000	.3079545E-05	.000000	.8975187E-03	6.239892	.000000	.000000	.2592903E-03	.000000	.8986026E-03	.7845558E-16	.000000	.000000	87.51947	12.25371	1188.610	.2592903E-03	.000000	.000000	24.92569	15.94999	1.376113	-3.418574	20.26774	102.4125	52.79419	-.7858563E-03	105.0155	48.73895	1051.608	30.94134	-20.43740	-2918.786	157.3969	1807.919	148.1027	-65.90654	-20.43740	-6326.224	1947.746	-234.4511	148.0618
    1.2063	3.000000	.2715461E-05	.000000	.9527940E-03	6.247912	.000000	.000000	.2643181E-03	.000000	.9539447E-03	.3287843E-16	.000000	.000000	87.97900	12.25496	1188.731	.2643181E-03	.000000	.000000	24.90695	16.96766	1.430331	-3.416398	20.30185	102.3412	55.45208	-.8327654E-03	104.9428	59.88994	1051.128	32.24114	-20.45274	-2919.195	157.5948	1812.427	150.8466	-68.62093	-20.45274	-6326.635	1949.289	-312.3914	150.8049
    1.2125	3.000000	.2623070E-05	.000000	.9607702E-03	6.255934	.000000	.000000	.2677898E-03	.000000	.9619305E-03	-.1785274E-15	.000000	.000000	88.43860	12.25620	1188.852	.2677898E-03	.000000	.000000	24.89587	17.10364	1.435995	-3.415077	20.33593	102.2984	55.76502	-.8399638E-03	104.8991	68.60141	1050.837	33.09262	-20.46469	-2919.523	157.6022	1814.952	151.1598	-70.51077	-20.46469	-6326.964	1950.344	-369.3439	151.1175
    1.2188	3.000000	.3052433E-05	.000000	.9168735E-03	6.263956	.000000	.000000	.2696629E-03	.000000	.9179808E-03	-.1265806E-15	.000000	.000000	88.89822	12.25745	1188.972	.2696629E-03	.000000	.000000	24.89210	16.27822	1.388825	-3.414609	20.37000	102.2834	53.52342	-.8020806E-03	104.8837	74.66290	1050.744	33.48043	-20.47308	-2919.768	157.3990	1815.494	148.8249	-71.55614	-20.47308	-6327.210	1950.875	-404.9283	148.7823
    1.2250	3.000000	.3550690E-05	.000000	.8344062E-03	6.271979	.000000	.000000	.2699153E-03	.000000	.8354140E-03	.4052206E-17	.000000	.000000	89.35789	12.25869	1189.093	.2699153E-03	.000000	.000000	24.89530	14.74322	1.302603	-3.414987	20.40408	102.2954	49.39557	-.7288013E-03	104.8960	78.77065	1050.851	33.41093	-20.47847	-2919.930	157.0461	1814.116	144.5307	-71.72715	-20.47847	-6327.372	1950.994	-417.3747	144.4881
    1.2313	3.000000	.3972329E-05	.000000	.7398774E-03	6.280003	.000000	.000000	.2685453E-03	.000000	.7407709E-03	.5629720E-16	.000000	.000000	89.81761	12.25994	1189.214	.2685453E-03	.000000	.000000	24.90522	12.99351	1.204364	-3.416203	20.43819	102.3340	44.69349	-.6468215E-03	104.9354	82.28578	1051.162	32.90855	-20.48204	-2920.011	156.6637	1810.913	139.6312	-70.99147	-20.48204	-6327.453	1950.923	-404.0636	139.5890
    1.2375	3.000000	.4582191E-05	.000000	.6637651E-03	6.288027	.000000	.000000	.2655722E-03	.000000	.6645668E-03	.2532967E-16	.000000	.000000	90.27739	12.26119	1189.335	.2655722E-03	.000000	.000000	24.92185	11.59462	1.124989	-3.418251	20.47234	102.3989	40.91628	-.5813994E-03	105.0019	86.76263	1051.673	32.00760	-20.48513	-2920.014	156.3896	1805.969	135.6742	-69.32610	-20.48513	-6327.454	1950.919	-362.4584	135.6325
    1.2438	3.000000	.4687614E-05	.000000	.6299496E-03	.1286696E-01	.000000	.000000	.2610358E-03	.000000	.6307104E-03	-.5139118E-16	.000000	.000000	90.73722	12.26243	1189.456	.2610358E-03	.000000	.000000	24.94534	10.98656	1.088531	-3.421122	20.50655	102.4904	39.23083	-.5511258E-03	105.0953	93.41240	1052.379	30.74244	-20.48879	-2919.943	156.3313	1799.336	133.8644	-66.72989	-20.48879	-6327.381	1951.180	-291.1205	133.8234
    1.2500	3.000000	.4108067E-05	.000000	.6474978E-03	.2089312E-01	.000000	.000000	.2549957E-03	.000000	.6482797E-03	.1234771E-15	.000000	.000000	91.19708	12.26368	1189.577	.2549957E-03	.000000	.000000	24.97585	11.33249	1.103962	-3.424800	20.54083	102.6083	40.07097	-.5672447E-03	105.2159	102.6890	1053.267	29.13903	-20.49339	-2919.802	156.5288	1791.048	134.6496	-63.23116	-20.49339	-6327.239	1951.780	-190.3970	134.6096
    1.2563	3.000000	.3474760E-05	.000000	.7076451E-03	.2892009E-01	.000000	.000000	.2475311E-03	.000000	.7084997E-03	.7863176E-16	.000000	.000000	91.65700	12.26493	1189.698	.2475311E-03	.000000	.000000	25.01342	12.46442	1.162214	-3.429253	20.57521	102.7521	42.99374	-.6217291E-03	105.3629	114.1405	1054.323	27.21135	-20.49854	-2919.596	156.9406	1781.138	137.5726	-58.88920	-20.49854	-6327.029	1952.642	-62.61001	137.5337
    1.2625	3.000000	.2446845E-05	.000000	.7869949E-03	.3694788E-01	.000000	.000000	.2387388E-03	.000000	.7879454E-03	.3499805E-15	.000000	.000000	92.11695	12.26618	1189.820	.2387388E-03	.000000	.000000	25.05777	13.94443	1.239509	-3.434422	20.60969	102.9203	46.84134	-.6925663E-03	105.5347	126.5763	1055.529	24.96342	-20.50318	-2919.327	157.4587	1769.676	141.4389	-53.78815	-20.50318	-6326.758	1953.567	88.35181	141.4012
    1.2688	3.000000	.1694176E-05	.000000	.8557882E-03	.4497649E-01	.000000	.000000	.2287328E-03	.000000	.8568218E-03	.3792268E-15	.000000	.000000	92.57696	12.26744	1189.942	.2287328E-03	.000000	.000000	25.10822	15.21937	1.305792	-3.440227	20.64427	103.1103	50.15077	-.7539563E-03	105.7287	138.4899	1056.865	22.39653	-20.50598	-2919.000	157.9458	1756.788	144.7400	-48.02610	-20.50598	-6326.429	1954.299	257.8673	144.7038
    1.2750	3.000000	.1021225E-05	.000000	.8883379E-03	.5300592E-01	.000000	.000000	.2176419E-03	.000000	.8894108E-03	-.4624935E-15	.000000	.000000	93.03701	12.26870	1190.063	.2176419E-03	.000000	.000000	25.16370	15.81473	1.335284	-3.446560	20.67897	103.3183	51.66716	-.7849981E-03	105.9412	148.5889	1058.307	19.51907	-20.50583	-2918.617	158.2829	1742.654	146.1843	-41.70301	-20.50583	-6326.044	1954.622	441.5573	146.1498
    1.2812	3.000000	.7860682E-06	.000000	.8719859E-03	.6103617E-01	.000000	.000000	.2056087E-03	.000000	.8730390E-03	.2008756E-15	.000000	.000000	93.49712	12.26996	1190.186	.2056087E-03	.000000	.000000	25.22288	15.50011	1.315498	-3.453298	20.71379	103.5400	50.78179	-.7723244E-03	106.1674	156.2473	1059.833	16.35506	-20.50217	-2918.187	158.4098	1727.498	145.1477	-34.91078	-20.50217	-6325.611	1954.426	636.0781	145.1150
    1.2875	3.000000	.7401700E-06	.000000	.8114734E-03	.6906725E-01	.000000	.000000	.1927873E-03	.000000	.8124535E-03	.9505743E-16	.000000	.000000	93.95726	12.27122	1190.308	.1927873E-03	.000000	.000000	25.28433	14.36866	1.251569	-3.460305	20.74874	103.7704	47.74247	-.7199575E-03	106.4027	161.7227	1061.416	12.94881	-20.49523	-2917.715	158.3449	1711.546	141.8896	-27.72986	-20.49523	-6325.137	1953.751	839.4352	141.8590
    1.2938	3.000000	.9562636E-06	.000000	.7272283E-03	.7709916E-01	.000000	.000000	.1793416E-03	.000000	.7281066E-03	-.1427894E-15	.000000	.000000	94.41746	12.27248	1190.431	.1793416E-03	.000000	.000000	25.34670	12.80346	1.164415	-3.467446	20.78381	104.0048	43.56459	-.6459575E-03	106.6421	166.0641	1063.027	9.363150	-20.48591	-2917.213	158.1768	1694.997	137.4589	-20.23110	-20.48591	-6324.632	1952.764	1050.798	137.4304
    1.3000	3.000000	.1291447E-05	.000000	.6481971E-03	.8513190E-01	.000000	.000000	.1654432E-03	.000000	.6489800E-03	-.4111837E-15	.000000	.000000	94.87769	12.27375	1190.554	.1654432E-03	.000000	.000000	25.40886	11.34316	1.083424	-3.474598	20.81898	104.2392	39.67513	-.5789916E-03	106.8815	170.7446	1064.640	5.672265	-20.47549	-2916.691	158.0325	1678.012	133.3256	-12.48337	-20.47549	-6324.108	1951.705	1269.828	133.2994
    1.3063	3.000000	.1219531E-05	.000000	.6017446E-03	.9316546E-01	.000000	.000000	.1512694E-03	.000000	.6024714E-03	.4351852E-15	.000000	.000000	95.33799	12.27502	1190.677	.1512694E-03	.000000	.000000	25.46998	10.49393	1.036206	-3.481642	20.85428	104.4701	37.41499	-.5370189E-03	107.1172	177.1473	1066.220	1.950847	-20.46518	-2916.161	158.0314	1660.718	130.8676	-4.562287	-20.46518	-6323.577	1950.798	1495.847	130.8436
    1.3125	3.000000	.9244940E-06	.000000	.6041499E-03	.1011999	.000000	.000000	.1370002E-03	.000000	.6048795E-03	.1810753E-15	.000000	.000000	95.79832	12.27629	1190.801	.1370002E-03	.000000	.000000	25.52942	10.55375	1.039018	-3.488477	20.88965	104.6943	37.57349	-.5409956E-03	107.3462	186.0844	1067.739	-1.736517	-20.45565	-2915.635	158.2424	1643.238	130.8919	3.442615	-20.45565	-6323.048	1950.173	1727.101	130.8702
    1.3188	3.000000	.1353705E-07	.000000	.6550023E-03	.1092351	.000000	.000000	.1228168E-03	.000000	.6557933E-03	.8388540E-15	.000000	.000000	96.25871	12.27757	1190.924	.1228168E-03	.000000	.000000	25.58665	11.50979	1.091176	-3.495001	20.92510	104.9094	40.11682	-.5867007E-03	107.5658	197.5174	1069.164	-5.342299	-20.44688	-2915.119	158.6591	1625.729	133.3583	11.42540	-20.44688	-6322.531	1949.820	1960.406	133.3387
    1.3250	3.000000	.7681471E-06	.000000	.7374261E-03	.1172712	.000000	.000000	.1088985E-03	.000000	.7383167E-03	-.5712661E-15	.000000	.000000	96.71914	12.27885	1191.048	.1088985E-03	.000000	.000000	25.64108	13.04443	1.175379	-3.501115	20.96061	105.1124	44.20391	-.6645859E-03	107.7730	210.5731	1070.465	-8.837032	-20.43811	-2914.623	159.2012	1608.406	137.3986	19.26698	-20.43811	-6322.037	1949.593	2191.294	137.3812
    1.3313	3.000000	.1772723E-05	.000000	.8240254E-03	.1253081	.000000	.000000	.9542089E-04	.000000	.8250206E-03	.2913793E-17	.000000	.000000	97.17962	12.28013	1191.173	.9542089E-04	.000000	.000000	25.69193	14.64708	1.263808	-3.506709	20.99615	105.3000	48.48251	-.7429853E-03	107.9644	223.8499	1071.613	-12.20423	-20.42812	-2914.151	159.7414	1591.548	141.6241	26.84334	-20.42812	-6321.565	1949.257	2414.618	141.6088
    1.3375	3.000000	.2336022E-05	.000000	.8864496E-03	.1333458	.000000	.000000	.8255347E-04	.000000	.8875201E-03	-.7226207E-16	.000000	.000000	97.64015	12.28141	1191.297	.8255347E-04	.000000	.000000	25.73813	15.79252	1.327833	-3.511671	21.03170	105.4685	51.56138	-.8008041E-03	108.1362	235.9050	1072.583	-15.43089	-20.41568	-2913.710	160.1491	1575.469	144.6113	34.03551	-20.41568	-6321.124	1948.573	2625.378	144.5980
    1.3438	3.000000	.2729223E-05	.000000	.9052338E-03	.1413844	.000000	.000000	.7045758E-04	.000000	.9063270E-03	.8345917E-15	.000000	.000000	98.10072	12.28270	1191.422	.7045758E-04	.000000	.000000	25.77845	16.12311	1.347946	-3.515875	21.06725	105.6135	52.49287	-.8168253E-03	108.2839	245.7529	1073.348	-18.49733	-20.39996	-2913.302	160.3336	1560.475	145.3959	40.73890	-20.39996	-6320.717	1947.379	2819.523	145.3846
    1.3500	3.000000	.2720740E-05	.000000	.8764893E-03	.1494238	.000000	.000000	.5928449E-04	.000000	.8775478E-03	-.1647255E-14	.000000	.000000	98.56136	12.28399	1191.547	.5928449E-04	.000000	.000000	25.81152	15.57176	1.320458	-3.519197	21.10276	105.7304	51.09843	-.7952666E-03	108.4030	253.2018	1073.886	-21.36994	-20.38081	-2912.937	160.2749	1546.803	143.8030	46.86859	-20.38081	-6320.351	1945.641	2994.438	143.7935
    1.3563	3.000000	.2504228E-05	.000000	.8131327E-03	.1574641	.000000	.000000	.4917360E-04	.000000	.8141148E-03	-.1751623E-14	.000000	.000000	99.02203	12.28527	1191.672	.4917360E-04	.000000	.000000	25.83607	14.38299	1.258646	-3.521518	21.13819	105.8150	48.02435	-.7372258E-03	108.4890	258.9109	1074.173	-23.99979	-20.35880	-2912.620	160.0282	1534.590	140.4998	52.35984	-20.35880	-6320.034	1943.465	3148.991	140.4919
    1.3625	3.000000	.2062759E-05	.000000	.7402568E-03	.1655052	.000000	.000000	.4025062E-04	.000000	.7411508E-03	.2867850E-15	.000000	.000000	99.48274	12.28656	1191.797	.4025062E-04	.000000	.000000	25.85111	13.02532	1.187987	-3.522737	21.17354	105.8639	44.50995	-.6714044E-03	108.5385	264.1512	1074.188	-26.32752	-20.33507	-2912.360	159.7031	1523.867	136.7540	57.16377	-20.33507	-6319.776	1941.059	3283.118	136.7475
    1.3688	3.000000	.1580543E-05	.000000	.6862843E-03	.1735472	.000000	.000000	.3262594E-04	.000000	.6871131E-03	.1101861E-14	.000000	.000000	99.94352	12.28785	1191.922	.3262594E-04	.000000	.000000	25.85602	12.02619	1.137159	-3.522778	21.20875	105.8746	41.95044	-.6240007E-03	108.5490	270.3540	1073.911	-28.29338	-20.31083	-2912.166	159.4237	1514.590	133.9852	61.24071	-20.31083	-6319.583	1938.657	3397.150	133.9800
    1.3750	3.000000	.1738400E-05	.000000	.6730068E-03	.1815900	.000000	.000000	.2639308E-04	.000000	.6738196E-03	-.3254368E-15	.000000	.000000	100.4043	12.28914	1192.047	.2639308E-04	.000000	.000000	25.85058	11.78718	1.127974	-3.521591	21.24381	105.8457	41.40749	-.6121717E-03	108.5191	278.6063	1073.327	-29.84874	-20.28704	-2912.045	159.2845	1506.697	133.2666	64.55351	-20.28704	-6319.463	1936.432	3491.093	133.2624
    1.3813	3.000000	.2026096E-05	.000000	.7079806E-03	.1896336	.000000	.000000	.2162739E-04	.000000	.7088356E-03	-.2302439E-15	.000000	.000000	100.8652	12.29043	1192.172	.2162739E-04	.000000	.000000	25.83489	12.44386	1.167752	-3.519155	21.27868	105.7772	43.23852	-.6412007E-03	108.4486	289.2680	1072.422	-30.96548	-20.26400	-2912.001	159.3165	1500.179	134.9509	67.06397	-20.26400	-6319.420	1934.445	3564.157	134.9474
    1.3875	3.000000	.2380218E-05	.000000	.7819146E-03	.1976781	.000000	.000000	.1838503E-04	.000000	.7828590E-03	-.1346715E-15	.000000	.000000	101.3261	12.29172	1192.297	.1838503E-04	.000000	.000000	25.80920	13.81903	1.246770	-3.515463	21.31332	105.6692	46.97268	-.7069078E-03	108.3378	301.8442	1071.191	-31.63968	-20.24127	-2912.035	159.4767	1495.112	138.5500	68.73273	-20.24127	-6319.456	1932.614	3614.645	138.5471
    1.3938	3.000000	.2810464E-05	.000000	.8719348E-03	.2057234	.000000	.000000	.1670230E-04	.000000	.8729878E-03	-.5849813E-15	.000000	.000000	101.7871	12.29300	1192.421	.1670230E-04	.000000	.000000	25.77378	15.48500	1.341657	-3.510524	21.34773	105.5225	51.47585	-.7883435E-03	108.1873	315.1559	1069.630	-31.88871	-20.21787	-2912.147	159.6626	1491.672	142.9085	69.52386	-20.21787	-6319.567	1930.750	3640.302	142.9058
    1.4000	3.000000	.3163663E-05	.000000	.9495571E-03	.2137696	.000000	.000000	.1659537E-04	.000000	.9507039E-03	.1836801E-14	.000000	.000000	102.2481	12.29429	1192.546	.1659537E-04	.000000	.000000	25.72873	16.91266	1.423517	-3.504349	21.38188	105.3373	55.34547	-.8578474E-03	107.9973	327.7479	1067.741	-31.74232	-20.19255	-2912.334	159.7478	1490.083	146.6070	69.41096	-20.19255	-6319.753	1928.617	3638.908	146.6044
    1.4062	3.000000	.3409952E-05	.000000	.9905742E-03	.2218166	.000000	.000000	.1806026E-04	.000000	.9917706E-03	-.1367870E-14	.000000	.000000	102.7092	12.29557	1192.670	.1806026E-04	.000000	.000000	25.67395	17.65519	1.467940	-3.496946	21.41575	105.1136	57.39688	-.8912442E-03	107.7681	338.3904	1065.531	-31.23135	-20.16429	-2912.591	159.6263	1490.558	148.4558	68.38416	-20.16429	-6320.011	1926.021	3608.997	148.4529
    1.4125	3.000000	.3059206E-05	.000000	.9834039E-03	.2298645	.000000	.000000	.2107320E-04	.000000	.9845915E-03	-.1727364E-14	.000000	.000000	103.1703	12.29685	1192.794	.2107320E-04	.000000	.000000	25.60922	17.50216	1.463395	-3.488319	21.44932	104.8512	57.07138	-.8854410E-03	107.4991	346.5012	1063.006	-30.37733	-20.13262	-2912.916	159.2486	1493.204	147.9024	66.45408	-20.13262	-6320.335	1922.869	3550.362	147.8990
    1.4188	3.000000	.2549277E-05	.000000	.9330031E-03	.2379132	.000000	.000000	.2559108E-04	.000000	.9341299E-03	.1495847E-14	.000000	.000000	103.6314	12.29812	1192.918	.2559108E-04	.000000	.000000	25.53430	16.55060	1.415104	-3.478477	21.48259	104.5498	54.62453	-.8360432E-03	107.1904	352.3390	1060.177	-29.18732	-20.09779	-2913.307	158.6385	1497.973	145.2160	63.65271	-20.09779	-6320.725	1919.208	3464.242	145.2119
    1.4250	3.000000	.2114813E-05	.000000	.8590113E-03	.2459627	.000000	.000000	.3155205E-04	.000000	.8600487E-03	.9136707E-15	.000000	.000000	104.0926	12.29939	1193.041	.3155205E-04	.000000	.000000	25.44916	15.16886	1.343075	-3.467444	21.51554	104.2098	51.03029	-.7679893E-03	106.8422	356.9051	1057.053	-27.65534	-20.06066	-2913.763	157.8844	1504.649	141.3829	60.03029	-20.06066	-6321.180	1915.202	3353.112	141.3780
    1.4313	3.000000	.1267952E-05	.000000	.7887977E-03	.2540130	.000000	.000000	.3887625E-04	.000000	.7897503E-03	.2171237E-14	.000000	.000000	104.5539	12.30066	1193.164	.3887625E-04	.000000	.000000	25.35408	13.86624	1.274995	-3.455261	21.54815	103.8324	47.63597	-.6997011E-03	106.4559	361.5869	1053.646	-25.77011	-20.02242	-2914.285	157.1081	1512.891	137.7553	55.64968	-20.02242	-6321.699	1911.077	3220.144	137.7492
    1.4375	3.000000	.9847550E-06	.000000	.7478615E-03	.2620642	.000000	.000000	.4746658E-04	.000000	.7487647E-03	.1313375E-15	.000000	.000000	105.0152	12.30192	1193.286	.4746658E-04	.000000	.000000	25.24976	13.11442	1.236509	-3.441998	21.58044	103.4201	45.68938	-.6635515E-03	106.0339	367.6701	1049.972	-23.52633	-19.98414	-2914.871	156.4229	1522.320	135.5749	50.58033	-19.98414	-6322.285	1907.039	3068.561	135.5675
    1.4438	3.000000	.6578798E-06	.000000	.7509390E-03	.2701162	.000000	.000000	.5720974E-04	.000000	.7518459E-03	-.2425536E-14	.000000	.000000	105.4765	12.30318	1193.408	.5720974E-04	.000000	.000000	25.13729	13.18297	1.242261	-3.427752	21.61239	102.9765	45.90341	-.6620524E-03	105.5798	375.8895	1046.048	-20.93532	-19.94645	-2915.517	155.8948	1532.617	135.5407	44.89323	-19.94645	-6322.931	1903.210	2901.078	135.5318
    1.4500	3.000000	.7477436E-06	.000000	.7969112E-03	.2781690	.000000	.000000	.6797755E-04	.000000	.7978737E-03	.4148564E-14	.000000	.000000	105.9379	12.30443	1193.529	.6797755E-04	.000000	.000000	25.01799	14.04626	1.290818	-3.412644	21.64401	102.5058	48.20953	-.6999312E-03	105.0980	386.1749	1041.896	-18.03163	-19.90924	-2916.219	155.5207	1543.603	137.5696	38.65914	-19.90924	-6323.633	1899.579	2719.641	137.5590
    1.4563	3.000000	.9252033E-06	.000000	.8692638E-03	.2862227	.000000	.000000	.7962855E-04	.000000	.8703136E-03	-.2572243E-14	.000000	.000000	106.3993	12.30567	1193.650	.7962855E-04	.000000	.000000	24.89320	15.39372	1.365238	-3.396803	21.67531	102.0128	51.78498	-.7604331E-03	104.5934	397.6794	1037.544	-14.87229	-19.87181	-2916.967	155.2314	1555.253	140.8321	31.94900	-19.87181	-6324.381	1896.012	2525.483	140.8197
    1.4625	3.000000	.1095514E-05	.000000	.9419122E-03	.2942771	.000000	.000000	.9200999E-04	.000000	.9430498E-03	-.1580157E-14	.000000	.000000	106.8608	12.30691	1193.770	.9200999E-04	.000000	.000000	24.76415	16.73933	1.439032	-3.380364	21.70632	101.5019	55.34285	-.8195352E-03	104.0704	409.0785	1033.021	-11.52975	-19.83305	-2917.750	154.9170	1567.669	144.0477	24.83725	-19.83305	-6325.164	1892.303	2319.540	144.0335
    1.4688	2.000000	.6850272E-04	.000000	.9883345E-03	.3023324	.000000	.000000	.1049599E-03	.000000	.9895283E-03	-.2710234E-14	.000000	.000000	107.3224	12.30814	1193.890	.1049599E-03	.000000	.000000	24.63179	17.59184	1.485436	-3.363452	21.73706	100.9769	57.58250	-.8529393E-03	103.5329	419.0354	1028.359	-8.080011	-19.79181	-2918.556	154.4672	1580.980	145.9346	17.40519	-19.79181	-6325.970	1888.244	2102.972	145.9184
    1.4750	3.000000	.8457440E-06	.000000	.9908204E-03	.3103884	.000000	.000000	.1183095E-03	.000000	.9920170E-03	-.7975527E-15	.000000	.000000	107.7839	12.30937	1194.009	.1183095E-03	.000000	.000000	24.49677	17.62602	1.486743	-3.346169	21.76756	100.4408	57.64322	-.8490912E-03	102.9841	426.6687	1023.591	-4.590086	-19.74741	-2919.374	153.8105	1595.236	145.6561	9.743205	-19.74741	-6326.789	1883.699	1877.651	145.6379
    1.4813	3.000000	.5556332E-06	.000000	.9466153E-03	.3184453	.000000	.000000	.1318865E-03	.000000	.9477586E-03	.1143196E-14	.000000	.000000	108.2456	12.31059	1194.127	.1318865E-03	.000000	.000000	24.35956	16.79548	1.440444	-3.328611	21.79786	99.89609	55.40282	-.8078419E-03	102.4265	431.8596	1018.745	-1.109159	-19.69975	-2920.195	152.9401	1610.318	143.1089	1.950749	-19.69975	-6327.611	1878.654	1646.418	143.0887
    1.4875	3.000000	.8088430E-07	.000000	.8688273E-03	.3265029	.000000	.000000	.1455165E-03	.000000	.8698766E-03	-.1878218E-14	.000000	.000000	108.7072	12.31180	1194.245	.1455165E-03	.000000	.000000	24.22058	15.34787	1.360054	-3.310861	21.82797	99.34505	51.51769	-.7410622E-03	101.8624	435.2939	1013.848	2.333617	-19.64940	-2921.013	151.9172	1625.900	138.9519	-5.865846	-19.64940	-6328.429	1873.223	1413.018	138.9298
    1.4938	3.000000	.3726970E-06	.000000	.7818142E-03	.3345614	.000000	.000000	.1590250E-03	.000000	.7827584E-03	.9540166E-15	.000000	.000000	109.1690	12.31301	1194.362	.1590250E-03	.000000	.000000	24.08040	13.73769	1.270364	-3.293000	21.85793	98.79014	47.19211	-.6610235E-03	101.2943	438.2229	1008.924	5.724164	-19.59742	-2921.822	150.8502	1641.488	134.3721	-13.59756	-19.59742	-6329.241	1867.603	1181.748	134.3481
    1.5000	2.000000	.9998042E-04	.000000	.7126926E-03	.3426206	.000000	.000000	.1722399E-03	.000000	.7135533E-03	-.1285864E-15	.000000	.000000	109.6307	12.31421	1194.478	.1722399E-03	.000000	.000000	23.93990	12.46785	1.198808	-3.275129	21.88776	98.23456	43.75872	-.5976279E-03	100.7256	442.0306	1003.996	9.053386	-19.54491	-2922.618	149.8581	1656.520	130.6684	-21.13793	-19.54491	-6330.038	1862.012	956.9025	130.6425
    1.5063	3.000000	.9026250E-06	.000000	.6819284E-03	.3506806	.000000	.000000	.1849932E-03	.000000	.6827519E-03	.4264723E-14	.000000	.000000	110.0925	12.31540	1194.594	.1849932E-03	.000000	.000000	23.80016	11.91520	1.165960	-3.257354	21.91750	97.68211	42.21645	-.5702093E-03	100.1601	447.7578	999.0865	12.30519	-19.49273	-2923.397	149.0305	1670.499	128.8013	-28.38694	-19.49273	-6330.820	1856.614	742.2563	128.7736
    1.5125	3.000000	.1188443E-05	.000000	.6962948E-03	.3587415	.000000	.000000	.1971218E-03	.000000	.6971356E-03	-.1534824E-14	.000000	.000000	110.5544	12.31659	1194.709	.1971218E-03	.000000	.000000	23.66254	12.20079	1.178467	-3.239800	21.94719	97.13728	42.88717	-.5784101E-03	99.60236	455.7466	994.2176	15.44731	-19.44111	-2924.152	148.3982	1683.104	129.0657	-35.25319	-19.44111	-6331.577	1851.461	540.7103	129.0363
    1.5188	3.000000	.1122809E-05	.000000	.7466504E-03	.3668030	.000000	.000000	.2084707E-03	.000000	.7475521E-03	-.1025032E-14	.000000	.000000	111.0163	12.31777	1194.823	.2084707E-03	.000000	.000000	23.52839	13.15028	1.226896	-3.222597	21.97686	96.60465	45.31090	-.6191122E-03	99.05702	465.5339	989.4150	18.42861	-19.38963	-2924.875	147.9245	1694.247	130.9991	-41.65491	-19.38963	-6332.301	1846.480	354.1962	130.9681
